"query_id","subject_id","identity","alignment_length","mismatches","gap_opens","q_start","q_end","s_start","s_end","evalue","bit_score","BLAST_asignation","sample_id","nReads","Lago","Domain_(MIDORI_asignation)","Phylum","Class","Order","Family","Genus","Species","000a","0sample_id","0nReads","0Lago","domain","kingdom","phylum","class","order","family","genus","species"
"0eec8f7a9e0ae84e11bd9e91bc25ac578e3739a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat1m","21F103B",3,"Asososca León",NA,NA,NA,NA,NA,NA,NA,NA
"0ef193daee2c2d56b4e76a9b077f9b33e17e6314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat0m","21F112A",6,"Managua",NA,NA,NA,NA,NA,NA,NA,NA
"0ef235cc9dd4f05691da51c1449c557b9d11f192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ma2s",17,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"0ef2db311d0b2a039410ebdca765bc9c6ebcfc70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759","Ascomycota_4890",NA,NA,NA,NA,NA,"wat10m","21F109B",2,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"0f0143b91a3973b1b01482b9500ce4ce833dc54d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V089",153,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"0f045b720091597a42a44588659804c90df389ca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat1m","21F103B",2,"Asososca León",NA,NA,NA,NA,NA,NA,NA,NA
"0f0c4f726768460b605c2c95391bcd36e5f8bf8e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",5,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"0f18e774e98f59d85ce0b3b87a4bdea64b131f8d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ma2s",7,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"0f1f42a272b8e5cae2a255dbb9e099dbbc41f338",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ma2s",3,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"0f22ac4ccba10734288933d8cf365be1918d0b9f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat0m","21F112A",6,"Managua",NA,NA,NA,NA,NA,NA,NA,NA
"0f28636b223a8c717963d70e42b31bb2c60eede1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21A2",5,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"0f2991036ad9dfc5b144f0d5be83d61306d5125a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat0m","21F112A",3,"Managua",NA,NA,NA,NA,NA,NA,NA,NA
"0f2abaff01075afe2e98a0e48abd9c3479052d7d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",2,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"0f3741d7c4d37e921e3d3ddd00a7e07256bae4ee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759","Ascomycota_4890",NA,NA,NA,NA,NA,"soil","21Ni5",20,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"0f4e352a2cc933090cf6e1d9f80224cef6b9c767",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21AL6",3860,"Asososca León",NA,NA,NA,NA,NA,NA,NA,NA
"0f57539c1331be00675a62bfa41c760625b7353f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat5m","21F107B",6,"Managua",NA,NA,NA,NA,NA,NA,NA,NA
"0f5ccf45b8780d33866123dd4ed1b973db836b89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21AL6",54,"Asososca León",NA,NA,NA,NA,NA,NA,NA,NA
"0f6b6129fae416c87ccd224009c08522e6f127d1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759","Arthropoda_6656",NA,NA,NA,NA,NA,"wat?m","23V095",49,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"0f760277c746113fc71a0eaf5f3c523a1de713fe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ma2s",2,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"0f7638143a547b13df09c16a75803ea9dd722770",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ma2s",621,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"0f89fdf3c1cfabafc0db0e8a8aeeed617754bf9a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat0m","21F112A",5,"Managua",NA,NA,NA,NA,NA,NA,NA,NA
"0f8b05c2eabb6d7856dae3fd68a078808a8941ed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V020",6,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"0f95df48a8649e5db8021c75ef9628b45e629c5c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat?m","23V047",4,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"0f992d33d921da4ba7468004d2977db2973fa110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Xi",13,"Xiloá",NA,NA,NA,NA,NA,NA,NA,NA
"0faa47613616644447f6e4617bf57b2944fd79df",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat10m","21F109B",12,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"0fb109560db6f1aaa1cf7c2d4a9e76b4260a49d6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Xi",53,"Xiloá",NA,NA,NA,NA,NA,NA,NA,NA
"0fb1ca83d835ad42ca10e2f381ea19b3ffa37289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",17,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"0fb834729cf167bfb7721bd5fcb0d719975e4367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ma2s",219,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"0fbc8002df829539247e0607c799cd7e4fa8f3c3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21AL6",10,"Asososca León",NA,NA,NA,NA,NA,NA,NA,NA
"0fc3ce84dd8f602c106bb2951e974d3f1eb5ccc7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Xi",52,"Xiloá",NA,NA,NA,NA,NA,NA,NA,NA
"0fc6653c10feb135e93fc702d2e4f50f1e2a7e3e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ma2s",74,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"0fc87bec1da9101aa33b79a986f3ca401794317b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",2,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"0fcde46eb846b58639a08856290e9123ee044dc0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat10m","2F101A",6,"Asososca León",NA,NA,NA,NA,NA,NA,NA,NA
"0fd5c60d93ed3dd2557bb1207b682bc7d91313d0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759","Ascomycota_4890","Sordariomycetes_147550",NA,NA,NA,NA,"soil","21AL6",8,"Asososca León",NA,NA,NA,NA,NA,NA,NA,NA
"0fe413cff785f90faf976fb675d7699400b49b3b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V016",5,"Asososca León",NA,NA,NA,NA,NA,NA,NA,NA
"0fe94772dd60eaf472162ea28db41daf56085874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",19,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"0ffefc95a9bec81e238d2a7a66bbfc54c9281c63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat10m","2F101A",2,"Asososca León",NA,NA,NA,NA,NA,NA,NA,NA
"1000e7f1970a49ab083fc9724bdeca30d9eb4525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21A2",14,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"100f320e95b430f642c5dc35b0ea72390f3d4c14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",37,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"10183aa4218a4a0d11a4889dac2391bc3bdf9eae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat?m","23V095",11,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"10187a4055988459e0393047953a36310a9750eb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat5m","21F107B",6,"Managua",NA,NA,NA,NA,NA,NA,NA,NA
"101edae9fc1266b5c0f55d3364384bfcaa0ee566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ma2s",1419,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"1022b8e190fde39c2f07619cc64bad454d182a66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat10m","21F114B",2,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"1022cfd872db7971f2cc391c57beefc9dd0e8bf4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat10m","2F101A",6,"Asososca León",NA,NA,NA,NA,NA,NA,NA,NA
"1025d5bd71d4530a041c46d354f3382d97885c66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat?m","23V095",36,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"1035e8d706866936aae4d8ad9510df86a302649f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Xi",29,"Xiloá",NA,NA,NA,NA,NA,NA,NA,NA
"10378bc538f2d36beaae0abd980492398744970d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21A2",2,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"1042f7314724d503c711f95c60382f1f43b38f31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Xi",3,"Xiloá",NA,NA,NA,NA,NA,NA,NA,NA
"104313029e7644c5f7e0af32a30ce7b0b5e7d61e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ma2s",4,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"104e2902387052084bae0a017a117f4b5e00aeba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ma2s",2,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"105149d42f23d8cf87a103f28740633968e0723e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759","Chordata_7711",NA,NA,NA,NA,NA,"wat?m","23V019",2,"Asososca León",NA,NA,NA,NA,NA,NA,NA,NA
"1053d6b9cd163abaae19720225cd7bbad389db9b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",3,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"105822e2b83f752c329a3fb4436878aae1a064f6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21AL6",5,"Asososca León",NA,NA,NA,NA,NA,NA,NA,NA
"105a179a2136ca0cd29f03827eeb662c2ab8c1ba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V016",46,"Asososca León",NA,NA,NA,NA,NA,NA,NA,NA
"1061f73567cfe5e3524c7aff9a0f56c93d26a84c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ma2s",5,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"107140d4964b937e858082fcbd159a4553a5ffb3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat0m","21F112A",9,"Managua",NA,NA,NA,NA,NA,NA,NA,NA
"107a8490cdb54ada6ee1b09b96b8328461e0fc15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat?m","23V073",3,"Xiloá",NA,NA,NA,NA,NA,NA,NA,NA
"107f9a2feeec8c1b6f9c06d95c05a1ddbbb2a59f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759","Ascomycota_4890","Sordariomycetes_147550",NA,NA,NA,NA,"wat10m","21F114A",2,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"1081a059a3be895e001bd5be30a78f96f44e2205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759","Arthropoda_6656",NA,NA,NA,NA,NA,"soil","21A2",53,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"1088cccd09dea6e6ccaef06e9b3134b48e6388d3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ma2s",6,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"10898500665a1fe87b20546728366aeff3ab7ebd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759","Jakobida_556282","class_Jakobida_556282","Jakobida_556282","Histionidae_556285","Histiona_392299","Histiona_aroides_392300","wat??m","23V020",22,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"1091571a9b37b63b9a257297c7c31d38a7123757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat1m","21F111A",15,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"109a6a8d85982bad435bc7f258d8371921582fe3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Xi",12,"Xiloá",NA,NA,NA,NA,NA,NA,NA,NA
"10ae281ffc370d5608d3baa99f3c0a58fa3cb127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat?m","23V073",3,"Xiloá",NA,NA,NA,NA,NA,NA,NA,NA
"10b44a32a68b3dff098f3f3085742f0f22d73bb6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V020",19,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"10b9618f552db8efb19b1e576db7b3ee691e7792",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",6,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"10bebe2f060fb877637a49f07fe93a7129b47748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759","Chlorophyta_3041","Trebouxiophyceae_75966","Chlorellales_35460","Chlorellaceae_35461","Chlorella_3071",NA,"soil","21Ma2s",71,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"10bec9a35dfeafa1dedb109cb0904507e86524c1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21A2",20,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"10caae7310aa640779599fabaf513bb21e0492e9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat?m","23V095",28,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"10cedf6443ca82dcc397d45766dcc45643675c58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21A2",13,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"10cf7807a6985d09888acd733c8ef3d22ee55706",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V016",25,"Asososca León",NA,NA,NA,NA,NA,NA,NA,NA
"10d5e1f7bb4660bcd2ddbebd3852c2a5ab88b3e1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",2,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"10d8e20a2432ef7d14b1578978298cebe11b1afb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21A2",2,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"10e7c6cfad089023e3f846f95ee1705fd7504e00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",22,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"10f3f25f26d1d3ebd3ad56df578b1cba6c79e244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat1m","21F105A",10,"Xiloá",NA,NA,NA,NA,NA,NA,NA,NA
"10f5905768fa6b39a8785938420c1c8f8333168a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat1m","21F111A",8,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"10fa42d8269987a4804e761e5479cfa1ff45859a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21A2",3122,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"11028d2f3925a1923687413ce640c060c3be8fdc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat5m","21F107B",17,"Managua",NA,NA,NA,NA,NA,NA,NA,NA
"110ea35d296548ea7e4459b51cc8ce8a541a0324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",8,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"1110fd961cc47e281939cc47c48410ffdf72e188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V020",4,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"111403370117d5874e9c2fbef33bd0fc4bd7b664",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat10m","21F114B",2,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"1115798a5b33bf7bc525f5d15f49761513c8b6c8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat?m","23V047",7,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"1117a6eee1738c483aacb46621d8f54c54a31641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat1m","21F111A",2,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"111f3092b248ecc34197274e09767be3037bc269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21AL6",191,"Asososca León",NA,NA,NA,NA,NA,NA,NA,NA
"1129802927bc41c9240fabeee9b2d9dca9004308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",5,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"1139e7f5061a52ab61561f330ece68ebf2dafa34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759","Ascomycota_4890","Dothideomycetes_147541","Pleosporales_92860","Pleosporaceae_28556",NA,NA,"soil","21Ni5",1,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"113c820cff2998a9610bb1117a4cd87b279bf7c5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Xi",25,"Xiloá",NA,NA,NA,NA,NA,NA,NA,NA
"114e8b929117d3295caf0103bd0e270ec67a4358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21A2",2,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"11542ca9938d5c24a1d3bf7bc6cfd327a15038a8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Xi",3,"Xiloá",NA,NA,NA,NA,NA,NA,NA,NA
"1154b2d22b8aef2fe10baf89f5ee2778ed6d2cca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ma2s",2,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"115dc8f4b78f6c2d5942bfb2cd6294d2b0f99be0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759","Arthropoda_6656","Hexanauplia_72037","Calanoida_6833","Diaptomidae_236535","Arctodiaptomus_251514","Arctodiaptomus_dorsalis_251515","wat10m","21F108B",5,"Xiloá",NA,NA,NA,NA,NA,NA,NA,NA
"116040f37913b1e93302a2de1ddad6865ac04708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ma2s",2,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"1161e9d731f5040c6a3298a4413f03767507c544",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat1m","21F111A",21,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
